,n_vulns,vulns,cvss
./shodan-output/COR.GOV.json,0,set(),0.0
./shodan-output/CORALGABLES-FL.GOV.json,0,set(),0.0
./shodan-output/CORALGABLESFL.GOV.json,0,set(),0.0
./shodan-output/CORALREEF.GOV.json,3,"{'CVE-2019-9024', 'CVE-2019-11035', 'CVE-2019-11034'}",17.8
./shodan-output/CORBIN-KY.GOV.json,0,set(),0.0
./shodan-output/CORNINGAR.GOV.json,0,set(),0.0
./shodan-output/CORNWALLNY.GOV.json,0,set(),0.0
./shodan-output/CORONACA.GOV.json,0,set(),0.0
./shodan-output/CORONADOCA.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/CORRALESNM.GOV.json,0,set(),0.0
./shodan-output/CORUNNA-MI.GOV.json,0,set(),0.0
./shodan-output/CORVALLISOREGON.GOV.json,0,set(),0.0
./shodan-output/COSCPINALCOUNTYAZ.GOV.json,0,set(),0.0
./shodan-output/COSIPA.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/COSMOPOLISWA.GOV.json,0,set(),0.0
./shodan-output/COSPRINGS.GOV.json,0,set(),0.0
./shodan-output/COSTAMESACA.GOV.json,0,set(),0.0
./shodan-output/COSTILLACOUNTY-CO.GOV.json,0,set(),0.0
./shodan-output/COTTAGECITYMD.GOV.json,0,set(),0.0
./shodan-output/COTTAGEGROVEMN.GOV.json,0,set(),0.0
./shodan-output/COTTONWOODAZ.GOV.json,0,set(),0.0
./shodan-output/COUNCILBLUFFS-IA.GOV.json,0,set(),0.0
./shodan-output/COURTNEWSOHIO.GOV.json,0,set(),0.0
./shodan-output/COURTSWV.GOV.json,0,set(),0.0
./shodan-output/COVENTRYRI.GOV.json,23,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",117.6
./shodan-output/COVINACA.GOV.json,0,set(),0.0
./shodan-output/COVINGTON-OH.GOV.json,0,set(),0.0
./shodan-output/COVINGTONCOUNTYMS.GOV.json,0,set(),0.0
./shodan-output/COVINGTONKY.GOV.json,0,set(),0.0
./shodan-output/COVINGTONWA.GOV.json,0,set(),0.0
./shodan-output/COWORKFORCE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/COYOTEVALLEY-NSN.GOV.json,0,set(),0.0
./shodan-output/CPSC.GOV.json,0,set(),0.0
./shodan-output/CRAIGCOUNTYVA.GOV.json,2,"{'CVE-2017-15906', 'CVE-2018-15919'}",10.0
./shodan-output/CRANBERRYISLES-ME.GOV.json,0,set(),0.0
./shodan-output/CRAVENCOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/CRAWFORDCOUNTYKANSAS.GOV.json,23,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",117.6
./shodan-output/CRB.GOV.json,0,set(),0.0
./shodan-output/CREDITRIVER-MN.GOV.json,0,set(),0.0
./shodan-output/CRESTONIOWA.GOV.json,0,set(),0.0
./shodan-output/CRHC-NSN.GOV.json,0,set(),0.0
./shodan-output/CRISISNEXTDOOR.GOV.json,0,set(),0.0
./shodan-output/CRIT-NSN.GOV.json,0,set(),0.0
./shodan-output/CROSSROADSTX.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/CROSSVILLETN.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/CROTONONHUDSON-NY.GOV.json,0,set(),0.0
./shodan-output/CRYSTALMN.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/CSB.GOV.json,0,set(),0.0
./shodan-output/CSCE.GOV.json,0,set(),0.0
./shodan-output/CSIMT.GOV.json,0,set(),0.0
./shodan-output/CSOSA.GOV.json,0,set(),0.0
./shodan-output/CSTX.GOV.json,6,"{'CVE-2008-1446', 'CVE-2009-2521', 'CVE-2009-3555', 'CVE-2010-1899', 'CVE-2008-0074', 'CVE-2010-1256'}",37.4
./shodan-output/CT.GOV.json,0,set(),0.0
./shodan-output/CTALERT.GOV.json,0,set(),0.0
./shodan-output/CTBROWNFIELDS.GOV.json,0,set(),0.0
./shodan-output/CTGROWN.GOV.json,0,set(),0.0
./shodan-output/CTPROBATE.GOV.json,0,set(),0.0
./shodan-output/CTTSO.GOV.json,0,set(),0.0
./shodan-output/CUBAASSESSORIL.GOV.json,0,set(),0.0
./shodan-output/CUBATWPIL.GOV.json,0,set(),0.0
./shodan-output/CUDAHY-WI.GOV.json,0,set(),0.0
./shodan-output/CUIDADODESALUD.GOV.json,0,set(),0.0
./shodan-output/CULLMANAL.GOV.json,0,set(),0.0
./shodan-output/CULPEPERCOUNTY.GOV.json,0,set(),0.0
./shodan-output/CULPEPERVA.GOV.json,0,set(),0.0
./shodan-output/CUMBERLANDCOUNTYTN.GOV.json,0,set(),0.0
./shodan-output/CUMMINGTON-MA.GOV.json,2,"{'CVE-2019-10946', 'CVE-2019-10945'}",12.5
./shodan-output/CUPCAO.GOV.json,0,set(),0.0
./shodan-output/CUTLERBAY-FL.GOV.json,0,set(),0.0
./shodan-output/CWC.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2013-6438', 'CVE-2014-0098', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/CWR.GOV.json,2,"{'CVE-2017-15906', 'CVE-2018-15919'}",10.0
./shodan-output/CYBER.GOV.json,0,set(),0.0
./shodan-output/CYBERCAREERS.GOV.json,0,set(),0.0
./shodan-output/CYBERSECURITY.GOV.json,0,set(),0.0
./shodan-output/DA16CO.GOV.json,0,set(),0.0
./shodan-output/DACULAGA.GOV.json,27,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2012-4557', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2011-3607', 'CVE-2016-8612', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2011-4317', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2011-3639', 'CVE-2017-3169', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862'}",137.10000000000002
./shodan-output/DADECOUNTY-GA.GOV.json,0,set(),0.0
./shodan-output/DAHLONEGA-GA.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/DAHLONEGA.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/DAKOTACOUNTYMN.GOV.json,0,set(),0.0
./shodan-output/DALLASCOUNTYIOWA.GOV.json,0,set(),0.0
./shodan-output/DALLASGA.GOV.json,0,set(),0.0
./shodan-output/DALLASOR.GOV.json,0,set(),0.0
./shodan-output/DALTON-MA.GOV.json,0,set(),0.0
./shodan-output/DANBURY-CT.GOV.json,0,set(),0.0
./shodan-output/DANDRIDGETN.GOV.json,19,"{'CVE-2017-15906', 'CVE-2019-9193', 'CVE-2016-5423', 'CVE-2016-0773', 'CVE-2016-5424', 'CVE-2018-1058', 'CVE-2017-7485', 'CVE-2018-1115', 'CVE-2017-7484', 'CVE-2017-7486', 'CVE-2018-15919', 'CVE-2016-0766', 'CVE-2018-15473', 'CVE-2017-12172', 'CVE-2017-15098', 'CVE-2017-7548', 'CVE-2017-14798', 'CVE-2017-7546', 'CVE-2017-7547'}",111.4
./shodan-output/DANIABEACHFL.GOV.json,0,set(),0.0
./shodan-output/DANVERSMA.GOV.json,0,set(),0.0
./shodan-output/DANVILLE-VA.GOV.json,0,set(),0.0
./shodan-output/DANVILLEKY.GOV.json,0,set(),0.0
./shodan-output/DANVILLEVA.GOV.json,0,set(),0.0
./shodan-output/DARECOUNTYNC.GOV.json,0,set(),0.0
./shodan-output/DARIENCT.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DATA.GOV.json,0,set(),0.0
./shodan-output/DAUGHERTYTOWNSHIP-PA.GOV.json,0,set(),0.0
./shodan-output/DAVIDSONCOUNTYNC.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DAVIE-FL.GOV.json,0,set(),0.0
./shodan-output/DAVIESSCOUNTYMO.GOV.json,29,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2012-4557', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2011-3607', 'CVE-2016-8612', 'CVE-2010-2068', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2011-4317', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2010-1452', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2011-3639', 'CVE-2017-3169', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862'}",147.1
./shodan-output/DAVISCOUNTYUTAH.GOV.json,0,set(),0.0
./shodan-output/DAWSONVILLE-GA.GOV.json,0,set(),0.0
./shodan-output/DAYTON-ME.GOV.json,0,set(),0.0
./shodan-output/DAYTONOHIO.GOV.json,0,set(),0.0
./shodan-output/DAYTONOREGON.GOV.json,0,set(),0.0
./shodan-output/DC.GOV.json,0,set(),0.0
./shodan-output/DCAPPEALS.GOV.json,1,{'CVE-2015-0204'},4.3
./shodan-output/DCCOURTS.GOV.json,1,{'CVE-2015-0204'},4.3
./shodan-output/DCONC.GOV.json,0,set(),0.0
./shodan-output/DCRADIO.GOV.json,0,set(),0.0
./shodan-output/DCSC.GOV.json,1,{'CVE-2015-0204'},4.3
./shodan-output/DE.GOV.json,0,set(),0.0
./shodan-output/DEA.GOV.json,0,set(),0.0
./shodan-output/DEBTREPORTINGIOWA.GOV.json,0,set(),0.0
./shodan-output/DECATURCOUNTYGA.GOV.json,0,set(),0.0
./shodan-output/DECATURIL.GOV.json,0,set(),0.0
./shodan-output/DECATURILLINOIS.GOV.json,0,set(),0.0
./shodan-output/DECATURTX.GOV.json,0,set(),0.0
./shodan-output/DEDHAM-MA.GOV.json,0,set(),0.0
./shodan-output/DEERFIELDBEACHFL.GOV.json,0,set(),0.0
./shodan-output/DEERFIELDMICHIGAN.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/DEERPARK-OH.GOV.json,0,set(),0.0
./shodan-output/DEERPARKTX.GOV.json,0,set(),0.0
./shodan-output/DEFENSE.GOV.json,0,set(),0.0
./shodan-output/DEKALBCOUNTYGA.GOV.json,0,set(),0.0
./shodan-output/DEKORRA-WI.GOV.json,2,"{'CVE-2017-15906', 'CVE-2018-15919'}",10.0
./shodan-output/DEL.GOV.json,0,set(),0.0
./shodan-output/DELAWARE.GOV.json,0,set(),0.0
./shodan-output/DELAWAREINSURANCE.GOV.json,0,set(),0.0
./shodan-output/DELAWARETOWNSHIPPA.GOV.json,0,set(),0.0
./shodan-output/DELCOPA.GOV.json,0,set(),0.0
./shodan-output/DELDOT.GOV.json,0,set(),0.0
./shodan-output/DELRAYBEACHFL.GOV.json,0,set(),0.0
./shodan-output/DELTAMI.GOV.json,0,set(),0.0
./shodan-output/DELTONAFL.GOV.json,0,set(),0.0
./shodan-output/DEMOCRATICLEADER.GOV.json,0,set(),0.0
./shodan-output/DEMOCRATICWHIP.GOV.json,0,set(),0.0
./shodan-output/DEMOPOLISAL.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/DEMS.GOV.json,0,set(),0.0
./shodan-output/DENALI.GOV.json,0,set(),0.0
./shodan-output/DENTONTX.GOV.json,0,set(),0.0
./shodan-output/DEPEREWI.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DERBYCT.GOV.json,0,set(),0.0
./shodan-output/DESMOINESWA.GOV.json,0,set(),0.0
./shodan-output/DESOTOCOUNTYMS.GOV.json,0,set(),0.0
./shodan-output/DESOTOTEXAS.GOV.json,0,set(),0.0
./shodan-output/DETCOG.GOV.json,0,set(),0.0
./shodan-output/DETROITMI.GOV.json,0,set(),0.0
./shodan-output/DEVAZDHS.GOV.json,0,set(),0.0
./shodan-output/DEWITTAR.GOV.json,3,"{'CVE-2017-15906', 'CVE-2018-15919', 'CVE-2018-15473'}",15.0
./shodan-output/DEXTERMI.GOV.json,26,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2017-12868', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2017-16642', 'CVE-2017-15906', 'CVE-2018-10546', 'CVE-2018-15919', 'CVE-2018-14883', 'CVE-2019-9637', 'CVE-2019-9024', 'CVE-2018-20783', 'CVE-2018-10545', 'CVE-2018-19520', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",148.1
./shodan-output/DFAFACTS.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DHAZ.GOV.json,0,set(),0.0
./shodan-output/DHHS.GOV.json,3,"{'CVE-2019-0211', 'CVE-2019-0215', 'CVE-2019-0217'}",19.2
./shodan-output/DHS.GOV.json,0,set(),0.0
./shodan-output/DIABETESCOMMITTEE.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DIAMONDBARCA.GOV.json,40,"{'CVE-2011-3368', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2012-4557', 'CVE-2017-3167', 'CVE-2011-3348', 'CVE-2014-0231', 'CVE-2011-3607', 'CVE-2011-5000', 'CVE-2016-8612', 'CVE-2011-4327', 'CVE-2010-2068', 'CVE-2012-4558', 'CVE-2017-7668', 'CVE-2010-4478', 'CVE-2017-15906', 'CVE-2011-3192', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2011-4317', 'CVE-2018-15473', 'CVE-2014-1692', 'CVE-2012-2687', 'CVE-2011-0419', 'CVE-2016-4975', 'CVE-2010-1452', 'CVE-2016-10708', 'CVE-2012-0053', 'CVE-2012-3499', 'CVE-2013-1896', 'CVE-2016-0777', 'CVE-2011-3639', 'CVE-2010-4755', 'CVE-2017-3169', 'CVE-2010-5107', 'CVE-2011-4415', 'CVE-2017-7679', 'CVE-2012-0031', 'CVE-2013-1862', 'CVE-2012-0814'}",199.20000000000002
./shodan-output/DICKINSONCOUNTYMI.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DICKINSONCOUNTYSHERIFFMI.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DICKSONCITY-PA.GOV.json,0,set(),0.0
./shodan-output/DICKSONCOUNTYTN.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/DIGHTON-MA.GOV.json,0,set(),0.0
./shodan-output/DIGITAL.GOV.json,0,set(),0.0
./shodan-output/DIGITALDASHBOARD.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/DIGITALGOV.GOV.json,0,set(),0.0
./shodan-output/DIGITALLITERACY.GOV.json,3,"{'CVE-2019-6338', 'CVE-2019-6339', 'CVE-2019-6341'}",17.0
./shodan-output/DIGITALPRESERVATION.GOV.json,0,set(),0.0
./shodan-output/DIGITIZATIONGUIDELINES.GOV.json,0,set(),0.0
./shodan-output/DIRECTOASUCUENTA.GOV.json,0,set(),0.0
./shodan-output/DISABILITY.GOV.json,0,set(),0.0
./shodan-output/DISASTERASSISTANCE.GOV.json,0,set(),0.0
./shodan-output/DISASTERHOUSING.GOV.json,0,set(),0.0
./shodan-output/DISTRACTEDDRIVING.GOV.json,0,set(),0.0
./shodan-output/DISTRACTION.GOV.json,0,set(),0.0
./shodan-output/DMG.GOV.json,0,set(),0.0
./shodan-output/DNI.GOV.json,0,set(),0.0
./shodan-output/DNSOPS.GOV.json,24,"{'CVE-2017-9788', 'CVE-2016-0736', 'CVE-2014-0231', 'CVE-2016-8612', 'CVE-2014-0226', 'CVE-2013-4352', 'CVE-2014-0117', 'CVE-2014-8109', 'CVE-2016-8743', 'CVE-2017-15715', 'CVE-2015-3185', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2018-1283', 'CVE-2017-15710', 'CVE-2016-4975', 'CVE-2015-3184', 'CVE-2018-17199', 'CVE-2017-9798', 'CVE-2014-0118', 'CVE-2016-2161', 'CVE-2017-7679', 'CVE-2018-1312', 'CVE-2014-3523'}",121.89999999999999
./shodan-output/DOC.GOV.json,0,set(),0.0
./shodan-output/DOCLINE.GOV.json,0,set(),0.0
./shodan-output/DOI.GOV.json,0,set(),0.0
./shodan-output/DOIOIG.GOV.json,0,set(),0.0
./shodan-output/DOJMT.GOV.json,0,set(),0.0
./shodan-output/DOL.GOV.json,0,set(),0.0
./shodan-output/DOLETA.GOV.json,0,set(),0.0
./shodan-output/DONACIONDEORGANOS.GOV.json,5,"{'CVE-2012-2531', 'CVE-2010-3972', 'CVE-2010-1899', 'CVE-2010-2730', 'CVE-2010-1256'}",34.2
./shodan-output/DONALDOREGON.GOV.json,0,set(),0.0
./shodan-output/DONALDSONVILLE-LA.GOV.json,0,set(),0.0
./shodan-output/DONOTCALL.GOV.json,0,set(),0.0
./shodan-output/DONTSERVETEENS.GOV.json,0,set(),0.0
./shodan-output/DORCHESTERCOUNTYSC.GOV.json,0,set(),0.0
./shodan-output/DOSEOFREALITYWI.GOV.json,0,set(),0.0
./shodan-output/DOT.GOV.json,0,set(),0.0
./shodan-output/DOTGOV.GOV.json,0,set(),0.0
./shodan-output/DOTIDEAHUB.GOV.json,0,set(),0.0
./shodan-output/DOUGLAS-MA.GOV.json,0,set(),0.0
./shodan-output/DOUGLASAZ.GOV.json,0,set(),0.0
./shodan-output/DOUGLASCOUNTY-NE.GOV.json,0,set(),0.0
./shodan-output/DOUGLASCOUNTYNV.GOV.json,0,set(),0.0
./shodan-output/DOUGLASVILLEGA.GOV.json,0,set(),0.0
./shodan-output/DRA.GOV.json,11,"{'CVE-2018-1302', 'CVE-2018-17199', 'CVE-2018-11763', 'CVE-2017-15715', 'CVE-2018-1333', 'CVE-2018-1301', 'CVE-2018-1303', 'CVE-2018-1283', 'CVE-2019-0211', 'CVE-2017-15710', 'CVE-2018-1312'}",57.199999999999996
./shodan-output/DRACUTMA.GOV.json,0,set(),0.0
./shodan-output/DRBC.GOV.json,0,set(),0.0
./shodan-output/DRIVEBAKEDGETBUSTEDFL.GOV.json,0,set(),0.0
./shodan-output/DRIVENC.GOV.json,0,set(),0.0
./shodan-output/DRUGABUSE.GOV.json,34,"{'CVE-2018-10547', 'CVE-2018-19396', 'CVE-2019-9639', 'CVE-2018-14884', 'CVE-2019-9640', 'CVE-2019-11035', 'CVE-2019-9641', 'CVE-2018-10548', 'CVE-2019-9022', 'CVE-2018-19395', 'CVE-2019-9638', 'CVE-2018-5712', 'CVE-2018-17082', 'CVE-2019-9021', 'CVE-2019-6977', 'CVE-2018-10549', 'CVE-2019-9020', 'CVE-2018-5711', 'CVE-2017-16642', 'CVE-2018-10546', 'CVE-2019-11034', 'CVE-2018-7584', 'CVE-2019-9637', 'CVE-2018-14883', 'CVE-2019-9024', 'CVE-2018-19518', 'CVE-2018-20783', 'CVE-2017-12932', 'CVE-2018-10545', 'CVE-2019-9675', 'CVE-2018-14851', 'CVE-2018-15132', 'CVE-2019-9023', 'CVE-2018-19935'}",197.60000000000002
./shodan-output/DRUIDHILLSKY.GOV.json,0,set(),0.0
./shodan-output/DRYWALLRESPONSE.GOV.json,0,set(),0.0
./shodan-output/DSAC.GOV.json,0,set(),0.0
./shodan-output/DTV.GOV.json,0,set(),0.0
./shodan-output/DUBLINOHIOUSA.GOV.json,0,set(),0.0
./shodan-output/DUBOISPA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/DUDLEYMA.GOV.json,11,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2018-15473', 'CVE-2010-5107', 'CVE-2010-4755', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",52.1
./shodan-output/DULUTHMN.GOV.json,0,set(),0.0
./shodan-output/DUMASTX.GOV.json,0,set(),0.0
./shodan-output/DUMFRIESVA.GOV.json,0,set(),0.0
./shodan-output/DUMONTNJ.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/DUNCANOK.GOV.json,54,"{'CVE-2011-3368', 'CVE-2009-1890', 'CVE-2012-0883', 'CVE-2013-2249', 'CVE-2007-6750', 'CVE-2010-0425', 'CVE-2011-3348', 'CVE-2004-0751', 'CVE-2004-0263', 'CVE-2007-6388', 'CVE-2003-0254', 'CVE-2010-1256', 'CVE-2008-0455', 'CVE-2004-1834', 'CVE-2005-3352', 'CVE-2011-3607', 'CVE-2005-2088', 'CVE-2006-3747', 'CVE-2005-3357', 'CVE-2016-8612', 'CVE-2008-2168', 'CVE-2003-1307', 'CVE-2005-2728', 'CVE-2007-5000', 'CVE-2004-0747', 'CVE-2009-2699', 'CVE-2007-4465', 'CVE-2011-3192', 'CVE-2010-3972', 'CVE-2006-4154', 'CVE-2014-0098', 'CVE-2013-6438', 'CVE-2005-2700', 'CVE-2015-0204', 'CVE-2011-4317', 'CVE-2011-0419', 'CVE-2015-4000', 'CVE-2004-0786', 'CVE-2012-2531', 'CVE-2003-0192', 'CVE-2009-1891', 'CVE-2004-0488', 'CVE-2004-0113', 'CVE-2004-0748', 'CVE-2004-0885', 'CVE-2010-1899', 'CVE-2011-3639', 'CVE-2007-6203', 'CVE-2003-0253', 'CVE-2011-4415', 'CVE-2012-0031', 'CVE-2003-0542', 'CVE-2010-2730', 'CVE-2008-2384'}",296.20000000000005
./shodan-output/DUNDEEVILLAGEMI.GOV.json,0,set(),0.0
./shodan-output/DUNELLEN-NJ.GOV.json,0,set(),0.0
./shodan-output/DUNMOREPA.GOV.json,0,set(),0.0
./shodan-output/DUNSTABLE-MA.GOV.json,0,set(),0.0
./shodan-output/DUNWOODYGA.GOV.json,0,set(),0.0
./shodan-output/DUPONTWA.GOV.json,0,set(),0.0
./shodan-output/DURHAMNC.GOV.json,0,set(),0.0
./shodan-output/DUSHOREPA.GOV.json,0,set(),0.0
./shodan-output/DUTCHESSNY.GOV.json,0,set(),0.0
./shodan-output/DUVALLWA.GOV.json,0,set(),0.0
./shodan-output/DWGPA.GOV.json,0,set(),0.0
./shodan-output/DYERSBURGTN.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/E-ENTERPRISE.GOV.json,0,set(),0.0
./shodan-output/E-VERIFY.GOV.json,0,set(),0.0
./shodan-output/EAC.GOV.json,0,set(),0.0
./shodan-output/EAGARAZ.GOV.json,0,set(),0.0
./shodan-output/EAGLE-WI.GOV.json,10,"{'CVE-2017-15906', 'CVE-2016-10708', 'CVE-2011-5000', 'CVE-2016-0777', 'CVE-2011-4327', 'CVE-2010-4755', 'CVE-2010-5107', 'CVE-2014-1692', 'CVE-2012-0814', 'CVE-2010-4478'}",47.1
./shodan-output/EAGLECASH.GOV.json,0,set(),0.0
./shodan-output/EAGLENE.GOV.json,0,set(),0.0
./shodan-output/EARMARKS.GOV.json,0,set(),0.0
./shodan-output/EARNANDLEARNIOWA.GOV.json,0,set(),0.0
./shodan-output/EARTHQUAKE.GOV.json,0,set(),0.0
./shodan-output/EARTHSYSTEMPREDICTION.GOV.json,0,set(),0.0
